nace_r2,geo,time,pers2_FTE_RSE,pers2_FTE_TOTAL,pers2_HC_RSE,pers2_HC_TOTAL,exp2_MIO_EUR,exp2_PC_TOT,fem2_FTE_RSE
G-N,TR,2011,16069.4,21405.5,18407.0,25051.0,921.859,44.74,25051.0
G-N,TR,2012,19228.9,25524.0,20894.0,28517.0,1141.829,44.84,4710.6
G-N,TR,2012,19228.9,25524.0,20894.0,28517.0,1141.829,44.84,5067.0
G-N,TR,2012,19228.9,25524.0,20894.0,28517.0,1141.829,44.84,7072.0
G-N,TR,2012,19228.9,25524.0,20894.0,28517.0,1141.829,44.84,19228.9
G-N,TR,2012,19228.9,25524.0,20894.0,28517.0,1141.829,44.84,20894.0
G-N,TR,2012,19228.9,25524.0,20894.0,28517.0,1141.829,44.84,25524.0
G-N,TR,2012,19228.9,25524.0,20894.0,28517.0,1141.829,44.84,28517.0
G-N,TR,2013,23008.7,30052.6,25734.0,34409.0,1298.208,46.78,5705.4
G-N,TR,2013,23008.7,30052.6,25734.0,34409.0,1298.208,46.78,6342.0
G-N,TR,2013,23008.7,30052.6,25734.0,34409.0,1298.208,46.78,8674.0
G-N,TR,2013,23008.7,30052.6,25734.0,34409.0,1298.208,46.78,23008.7
G-N,TR,2013,23008.7,30052.6,25734.0,34409.0,1298.208,46.78,25734.0
G-N,TR,2013,23008.7,30052.6,25734.0,34409.0,1298.208,46.78,30052.6
G-N,TR,2013,23008.7,30052.6,25734.0,34409.0,1298.208,46.78,34409.0
G-N,TR,2014,23388.3,32143.5,26895.0,37219.0,1404.302,46.59,6457.0
G-N,TR,2014,23388.3,32143.5,26895.0,37219.0,1404.302,46.59,6457.0
G-N,TR,2014,23388.3,32143.5,26895.0,37219.0,1404.302,46.59,9408.0
G-N,TR,2014,23388.3,32143.5,26895.0,37219.0,1404.302,46.59,23388.3
G-N,TR,2014,23388.3,32143.5,26895.0,37219.0,1404.302,46.59,26895.0
G-N,TR,2014,23388.3,32143.5,26895.0,37219.0,1404.302,46.59,32143.5
G-N,TR,2014,23388.3,32143.5,26895.0,37219.0,1404.302,46.59,37219.0
G-N,TR,2015,23068.0,32447.0,25891.0,36714.0,1435.221,38.75,5846.0
G-N,TR,2015,23068.0,32447.0,25891.0,36714.0,1435.221,38.75,6542.0
G-N,TR,2015,23068.0,32447.0,25891.0,36714.0,1435.221,38.75,9790.0
G-N,TR,2015,23068.0,32447.0,25891.0,36714.0,1435.221,38.75,23068.0
G-N,TR,2015,23068.0,32447.0,25891.0,36714.0,1435.221,38.75,25891.0
G-N,TR,2015,23068.0,32447.0,25891.0,36714.0,1435.221,38.75,32447.0
G-N,TR,2015,23068.0,32447.0,25891.0,36714.0,1435.221,38.75,36714.0
G-N,TR,2016,27821.0,35910.0,31880.0,41426.0,1727.151,39.6,7109.0
G-N,TR,2016,27821.0,35910.0,31880.0,41426.0,1727.151,39.6,8134.0
G-N,TR,2016,27821.0,35910.0,31880.0,41426.0,1727.151,39.6,11004.0
G-N,TR,2016,27821.0,35910.0,31880.0,41426.0,1727.151,39.6,27821.0
G-N,TR,2016,27821.0,35910.0,31880.0,41426.0,1727.151,39.6,31880.0
G-N,TR,2016,27821.0,35910.0,31880.0,41426.0,1727.151,39.6,35910.0
G-N,TR,2016,27821.0,35910.0,31880.0,41426.0,1727.151,39.6,41426.0
G-N,TR,2017,32058.0,42002.0,37129.0,48699.0,1754.87,39.27,8464.0
G-N,TR,2017,32058.0,42002.0,37129.0,48699.0,1754.87,39.27,9824.0
G-N,TR,2017,32058.0,42002.0,37129.0,48699.0,1754.87,39.27,13291.0
G-N,TR,2017,32058.0,42002.0,37129.0,48699.0,1754.87,39.27,32058.0
G-N,TR,2017,32058.0,42002.0,37129.0,48699.0,1754.87,39.27,37129.0
G-N,TR,2017,32058.0,42002.0,37129.0,48699.0,1754.87,39.27,42002.0
G-N,TR,2017,32058.0,42002.0,37129.0,48699.0,1754.87,39.27,48699.0
G-N,TR,2018,38814.0,51337.0,44359.0,58826.0,1733.852,39.07,10368.0
G-N,TR,2018,38814.0,51337.0,44359.0,58826.0,1733.852,39.07,11883.0
G-N,TR,2018,38814.0,51337.0,44359.0,58826.0,1733.852,39.07,16155.0
G-N,TR,2018,38814.0,51337.0,44359.0,58826.0,1733.852,39.07,38814.0
G-N,TR,2018,38814.0,51337.0,44359.0,58826.0,1733.852,39.07,44359.0
G-N,TR,2018,38814.0,51337.0,44359.0,58826.0,1733.852,39.07,51337.0
G-N,TR,2018,38814.0,51337.0,44359.0,58826.0,1733.852,39.07,58826.0
G-N,TR,2019,43996.0,56639.0,49310.0,63783.0,1860.421,37.03,11766.0
G-N,TR,2019,43996.0,56639.0,49310.0,63783.0,1860.421,37.03,13255.0
G-N,TR,2019,43996.0,56639.0,49310.0,63783.0,1860.421,37.03,17574.0
G-N,TR,2019,43996.0,56639.0,49310.0,63783.0,1860.421,37.03,43996.0
G-N,TR,2019,43996.0,56639.0,49310.0,63783.0,1860.421,37.03,49310.0
G-N,TR,2019,43996.0,56639.0,49310.0,63783.0,1860.421,37.03,56639.0
G-N,TR,2019,43996.0,56639.0,49310.0,63783.0,1860.421,37.03,63783.0
G-N,TR,2020,53008.0,67231.0,58402.0,74349.0,1974.079,41.29,14669.0
G-N,TR,2020,53008.0,67231.0,58402.0,74349.0,1974.079,41.29,16180.0
G-N,TR,2020,53008.0,67231.0,58402.0,74349.0,1974.079,41.29,20783.0
G-N,TR,2020,53008.0,67231.0,58402.0,74349.0,1974.079,41.29,53008.0
G-N,TR,2020,53008.0,67231.0,58402.0,74349.0,1974.079,41.29,58402.0
G-N,TR,2020,53008.0,67231.0,58402.0,74349.0,1974.079,41.29,67231.0
G-N,TR,2020,53008.0,67231.0,58402.0,74349.0,1974.079,41.29,74349.0
G-N,TR,2021,62044.0,78541.0,69384.0,88075.0,2459.554,41.44,17399.0
G-N,TR,2021,62044.0,78541.0,69384.0,88075.0,2459.554,41.44,19527.0
G-N,TR,2021,62044.0,78541.0,69384.0,88075.0,2459.554,41.44,25217.0
G-N,TR,2021,62044.0,78541.0,69384.0,88075.0,2459.554,41.44,62044.0
G-N,TR,2021,62044.0,78541.0,69384.0,88075.0,2459.554,41.44,69384.0
G-N,TR,2021,62044.0,78541.0,69384.0,88075.0,2459.554,41.44,78541.0
G-N,TR,2021,62044.0,78541.0,69384.0,88075.0,2459.554,41.44,88075.0
G-N,TR,2022,74169.0,93542.0,81439.0,103133.0,2730.891,38.96,21454.0
G-N,TR,2022,74169.0,93542.0,81439.0,103133.0,2730.891,38.96,23656.0
G-N,TR,2022,74169.0,93542.0,81439.0,103133.0,2730.891,38.96,30646.0
G-N,TR,2022,74169.0,93542.0,81439.0,103133.0,2730.891,38.96,74169.0
G-N,TR,2022,74169.0,93542.0,81439.0,103133.0,2730.891,38.96,81439.0
G-N,TR,2022,74169.0,93542.0,81439.0,103133.0,2730.891,38.96,93542.0
G-N,TR,2022,74169.0,93542.0,81439.0,103133.0,2730.891,38.96,103133.0
G-N,TR,2023,84072.0,105837.0,89813.0,113878.0,3993.216,41.82,24894.0
G-N,TR,2023,84072.0,105837.0,89813.0,113878.0,3993.216,41.82,26558.0
G-N,TR,2023,84072.0,105837.0,89813.0,113878.0,3993.216,41.82,34201.0
G-N,TR,2023,84072.0,105837.0,89813.0,113878.0,3993.216,41.82,84072.0
G-N,TR,2023,84072.0,105837.0,89813.0,113878.0,3993.216,41.82,89813.0
G-N,TR,2023,84072.0,105837.0,89813.0,113878.0,3993.216,41.82,105837.0
G-N,TR,2023,84072.0,105837.0,89813.0,113878.0,3993.216,41.82,113878.0
G-N,UK,2005,,,,,,,
G-N,UK,2005,,,,,,,
G-N,UK,2005,,,,,,,
G-N,UK,2005,,,,,,,
G-N,UK,2005,,,,,,,
G-N,UK,2005,,,,,,,
G-N,UK,2006,,,,,,,
G-N,UK,2006,,,,,,,
G-N,UK,2006,,,,,,,
G-N,UK,2006,,,,,,,
G-N,UK,2006,,,,,,,
G-N,UK,2006,,,,,,,
G-N,UK,2007,42964.1,79302.9,,,12842.154,56.23,
G-N,UK,2007,42964.1,79302.9,,,12842.154,56.23,
G-N,UK,2007,42964.1,79302.9,,,12842.154,56.23,42964.1
G-N,UK,2007,42964.1,79302.9,,,12842.154,56.23,
G-N,UK,2007,42964.1,79302.9,,,12842.154,56.23,79302.9
G-N,UK,2007,42964.1,79302.9,,,12842.154,56.23,
G-N,UK,2008,44811.0,84011.8,,,11972.924,59.98,
G-N,UK,2008,44811.0,84011.8,,,11972.924,59.98,
G-N,UK,2008,44811.0,84011.8,,,11972.924,59.98,44811.0
G-N,UK,2008,44811.0,84011.8,,,11972.924,59.98,
G-N,UK,2008,44811.0,84011.8,,,11972.924,59.98,84011.8
G-N,UK,2008,44811.0,84011.8,,,11972.924,59.98,
G-N,UK,2009,44250.5,84990.7,45168.0,87530.0,10403.619,59.33,12056.0
G-N,UK,2009,44250.5,84990.7,45168.0,87530.0,10403.619,59.33,27179.0
G-N,UK,2009,44250.5,84990.7,45168.0,87530.0,10403.619,59.33,44250.5
G-N,UK,2009,44250.5,84990.7,45168.0,87530.0,10403.619,59.33,45168.0
G-N,UK,2009,44250.5,84990.7,45168.0,87530.0,10403.619,59.33,84990.7
G-N,UK,2009,44250.5,84990.7,45168.0,87530.0,10403.619,59.33,87530.0
G-N,UK,2010,46708.5,89151.7,,,11269.234,60.17,
G-N,UK,2010,46708.5,89151.7,,,11269.234,60.17,
G-N,UK,2010,46708.5,89151.7,,,11269.234,60.17,46708.5
G-N,UK,2010,46708.5,89151.7,,,11269.234,60.17,
G-N,UK,2010,46708.5,89151.7,,,11269.234,60.17,89151.7
G-N,UK,2010,46708.5,89151.7,,,11269.234,60.17,
G-N,UK,2011,50050.0,88648.5,59745.0,108689.0,12083.237,60.24,13945.0
G-N,UK,2011,50050.0,88648.5,59745.0,108689.0,12083.237,60.24,29949.0
G-N,UK,2011,50050.0,88648.5,59745.0,108689.0,12083.237,60.24,50050.0
G-N,UK,2011,50050.0,88648.5,59745.0,108689.0,12083.237,60.24,59745.0
G-N,UK,2011,50050.0,88648.5,59745.0,108689.0,12083.237,60.24,88648.5
G-N,UK,2011,50050.0,88648.5,59745.0,108689.0,12083.237,60.24,108689.0
G-N,UK,2012,50065.0,87618.7,,,11955.061,56.67,
G-N,UK,2012,50065.0,87618.7,,,11955.061,56.67,
G-N,UK,2012,50065.0,87618.7,,,11955.061,56.67,50065.0
G-N,UK,2012,50065.0,87618.7,,,11955.061,56.67,
G-N,UK,2012,50065.0,87618.7,,,11955.061,56.67,87618.7
G-N,UK,2012,50065.0,87618.7,,,11955.061,56.67,
G-N,UK,2013,53686.8,99047.5,67609.0,127227.0,12287.992,56.57,17690.0
G-N,UK,2013,53686.8,99047.5,67609.0,127227.0,12287.992,56.57,38838.0
G-N,UK,2013,53686.8,99047.5,67609.0,127227.0,12287.992,56.57,53686.8
G-N,UK,2013,53686.8,99047.5,67609.0,127227.0,12287.992,56.57,67609.0
G-N,UK,2013,53686.8,99047.5,67609.0,127227.0,12287.992,56.57,99047.5
G-N,UK,2013,53686.8,99047.5,67609.0,127227.0,12287.992,56.57,127227.0
G-N,UK,2014,58303.3,110130.3,,,14295.39,57.81,
G-N,UK,2014,58303.3,110130.3,,,14295.39,57.81,
G-N,UK,2014,58303.3,110130.3,,,14295.39,57.81,58303.3
G-N,UK,2014,58303.3,110130.3,,,14295.39,57.81,
G-N,UK,2014,58303.3,110130.3,,,14295.39,57.81,110130.3
G-N,UK,2014,58303.3,110130.3,,,14295.39,57.81,
G-N,UK,2015,59925.9,120000.9,76062.0,157566.0,16572.247,57.59,18903.0
G-N,UK,2015,59925.9,120000.9,76062.0,157566.0,16572.247,57.59,46125.0
G-N,UK,2015,59925.9,120000.9,76062.0,157566.0,16572.247,57.59,59925.9
G-N,UK,2015,59925.9,120000.9,76062.0,157566.0,16572.247,57.59,76062.0
G-N,UK,2015,59925.9,120000.9,76062.0,157566.0,16572.247,57.59,120000.9
G-N,UK,2015,59925.9,120000.9,76062.0,157566.0,16572.247,57.59,157566.0
G-N,UK,2016,60243.6,115740.3,,,14870.04,54.83,
G-N,UK,2016,60243.6,115740.3,,,14870.04,54.83,
G-N,UK,2016,60243.6,115740.3,,,14870.04,54.83,60243.6
G-N,UK,2016,60243.6,115740.3,,,14870.04,54.83,
G-N,UK,2016,60243.6,115740.3,,,14870.04,54.83,115740.3
G-N,UK,2016,60243.6,115740.3,,,14870.04,54.83,
G-N,UK,2017,65604.1,129628.9,87743.0,182407.0,15385.949,56.95,22598.0
G-N,UK,2017,65604.1,129628.9,87743.0,182407.0,15385.949,56.95,52886.0
G-N,UK,2017,65604.1,129628.9,87743.0,182407.0,15385.949,56.95,65604.1
G-N,UK,2017,65604.1,129628.9,87743.0,182407.0,15385.949,56.95,87743.0
G-N,UK,2017,65604.1,129628.9,87743.0,182407.0,15385.949,56.95,129628.9
G-N,UK,2017,65604.1,129628.9,87743.0,182407.0,15385.949,56.95,182407.0
G-N,UK,2018,68168.7,138589.4,,,16178.861,57.14,
G-N,UK,2018,68168.7,138589.4,,,16178.861,57.14,
G-N,UK,2018,68168.7,138589.4,,,16178.861,57.14,68168.7
G-N,UK,2018,68168.7,138589.4,,,16178.861,57.14,
G-N,UK,2018,68168.7,138589.4,,,16178.861,57.14,138589.4
G-N,UK,2018,68168.7,138589.4,,,16178.861,57.14,
G-N,UK,2019,,,,,,,
G-N,UK,2019,,,,,,,
G-N,UK,2019,,,,,,,
G-N,UK,2019,,,,,,,
G-N,UK,2019,,,,,,,
G-N,UK,2019,,,,,,,
G-N,UK,2020,,,,,,,
G-N,UK,2020,,,,,,,
G-N,UK,2020,,,,,,,
G-N,UK,2020,,,,,,,
G-N,UK,2020,,,,,,,
G-N,UK,2020,,,,,,,
G-N,UK,2021,,,,,,,
G-N,UK,2021,,,,,,,
G-N,UK,2021,,,,,,,
G-N,UK,2021,,,,,,,
G-N,UK,2021,,,,,,,
G-N,UK,2021,,,,,,,
G-N,UK,2022,,,,,,,
G-N,UK,2022,,,,,,,
G-N,UK,2022,,,,,,,
G-N,UK,2022,,,,,,,
G-N,UK,2022,,,,,,,
G-N,UK,2022,,,,,,,
G-N,UK,2023,,,,,,,
G-N,UK,2023,,,,,,,
G-N,UK,2023,,,,,,,
G-N,UK,2023,,,,,,,
G-N,UK,2023,,,,,,,
G-N,UK,2023,,,,,,,
G-N,US,2005,,,,,,,
G-N,US,2006,,,,,,,
G-N,US,2007,,,,,,,
G-N,US,2008,,,,,,,
G-N,US,2009,,,,,,,
G-N,US,2010,,,,,,,
G-N,US,2011,,,,,62236.351,29.46,
G-N,US,2012,,,,,68767.123,29.23,
G-N,US,2013,,,,,,,
G-N,US,2014,,,,,76430.561,29.8,
G-N,US,2015,,,,,102307.346,30.9,
G-N,US,2016,,,,,107198.482,30.4,
G-N,US,2017,,,,,120834.735,32.77,
G-N,US,2018,,,,,136496.19,35.21,
G-N,US,2019,,,,,176799.464,38.93,
G-N,US,2020,,,,,194127.999,39.97,
G-N,US,2021,,,,,233033.736,43.04,
G-N,US,2022,,,,,,,
G-N,US,2023,,,,,,,
TOTAL,AL,2005,,,,,,,
TOTAL,AL,2006,,,,,,,
TOTAL,AL,2007,,,,,,,
TOTAL,AL,2008,,,,,,,
TOTAL,AL,2009,,,,,,,
TOTAL,AL,2010,,,,,,,
TOTAL,AL,2011,,,,,,,
TOTAL,AL,2012,,,,,,,
TOTAL,AL,2013,,,,,,,
TOTAL,AL,2014,,,,,,,
TOTAL,AL,2015,,,,,,,
TOTAL,AL,2016,,,,,,,
TOTAL,AL,2017,,,,,,,
TOTAL,AL,2018,,,,,,,
TOTAL,AL,2019,,,,,,,
TOTAL,AL,2020,,,,,,,
TOTAL,AL,2021,,,,398.0,8.617,100.0,
TOTAL,AL,2022,,,,359.0,13.274,100.0,
TOTAL,AL,2023,,,,,,,
TOTAL,AT,2005,18155.1,32779.7,,,4207.669,100.0,
TOTAL,AT,2006,18470.5,34125.8,22915.0,45336.0,4448.676,100.0,
TOTAL,AT,2007,20057.8,36988.6,24615.0,48352.0,4845.861,100.0,
TOTAL,AT,2008,21851.5,40296.4,,,5232.63,100.0,
TOTAL,AT,2009,21599.0,38302.9,26682.0,50668.0,5092.902,100.0,
TOTAL,AT,2010,22799.4,40954.0,,,5520.422,100.0,
TOTAL,AT,2011,23137.5,42097.5,29734.0,58643.0,5692.841,100.0,
TOTAL,AT,2012,25180.0,45467.5,,,6540.457,100.0,
TOTAL,AT,2013,25752.4,46411.8,33643.0,65320.0,6778.42,100.0,
TOTAL,AT,2014,27360.6,49538.8,,,7324.679,100.0,
TOTAL,AT,2015,27872.3,50533.7,36984.0,71008.0,7498.488,100.0,
TOTAL,AT,2016,29615.0,51894.6,,,7824.51,100.0,
TOTAL,AT,2017,29947.8,52477.8,39073.0,71327.0,7888.444,100.0,
TOTAL,AT,2018,31597.9,55369.3,,,8323.2,100.0,
TOTAL,AT,2019,33868.1,58591.5,44287.0,79274.0,8749.143,100.0,
TOTAL,AT,2020,32849.0,56828.4,,,8483.46,100.0,
TOTAL,AT,2021,36014.9,60532.7,46547.0,81909.0,9107.797,100.0,
TOTAL,AT,2022,37998.0,63866.0,,,9804.062,100.0,
TOTAL,AT,2023,39119.5,65712.7,49922.0,87308.0,10618.189,100.0,
TOTAL,BA,2005,,,,,,,
TOTAL,BA,2006,,,,,,,
TOTAL,BA,2007,,,,,,,
TOTAL,BA,2008,,,,,,,
TOTAL,BA,2009,,,,,,,
TOTAL,BA,2010,,,,,,,
TOTAL,BA,2011,,,,,,,
TOTAL,BA,2012,108.7,362.8,120.0,662.0,20.909,100.0,
TOTAL,BA,2013,100.7,363.2,162.0,586.0,25.704,100.0,
TOTAL,BA,2014,57.7,235.6,74.0,373.0,6.81,100.0,
TOTAL,BA,2015,,,,,,,
TOTAL,BA,2016,,,,,,,
TOTAL,BA,2017,,,,,,,
TOTAL,BA,2018,,,,,,,
TOTAL,BA,2019,181.9,381.0,197.0,508.0,13.127,100.0,
TOTAL,BA,2020,143.8,330.5,161.0,389.0,13.937,100.0,
TOTAL,BA,2021,168.0,352.0,175.0,371.0,14.252,100.0,
TOTAL,BA,2022,,,,,,,
TOTAL,BA,2023,,,,,,,
TOTAL,BE,2005,16768.7,31613.0,19927.0,38391.0,3775.624,100.0,
TOTAL,BE,2006,17483.3,32750.2,19585.0,39110.0,4105.615,100.0,
TOTAL,BE,2007,18063.9,34010.9,20342.0,40706.0,4420.386,100.0,
TOTAL,BE,2008,17370.1,32904.7,21877.0,41207.0,4650.011,100.0,
TOTAL,BE,2009,17872.0,32969.1,21942.0,41694.0,4574.767,100.0,
TOTAL,BE,2010,20007.8,32691.5,25451.0,41441.0,5027.7,100.0,
TOTAL,BE,2011,21382.2,35010.5,28325.0,46044.0,5613.4,100.0,
TOTAL,BE,2012,23464.0,38108.2,,,6148.955,100.0,
TOTAL,BE,2013,23759.2,38496.9,30374.0,50493.0,6356.837,100.0,
TOTAL,BE,2014,27383.5,42390.9,,,6675.968,100.0,
TOTAL,BE,2015,28473.8,44508.1,36947.0,61023.0,7076.364,100.0,
TOTAL,BE,2016,27310.7,46564.2,,,7444.72,100.0,
TOTAL,BE,2017,29358.2,50106.2,40853.0,74287.0,8333.61,100.0,
TOTAL,BE,2018,31288.4,53502.5,,,9432.611,100.0,
TOTAL,BE,2019,33885.1,57661.5,49837.0,86563.0,11143.444,100.0,
TOTAL,BE,2020,34739.8,60720.8,,,11537.664,100.0,
TOTAL,BE,2021,47062.1,81250.7,67878.0,120399.0,12873.027,100.0,
TOTAL,BE,2022,45491.5,78725.1,,,13047.233,100.0,
TOTAL,BE,2023,47656.3,79727.6,70218.0,119732.0,14084.661,100.0,
TOTAL,BG,2005,1157.0,2062.0,1251.0,2305.0,22.908,100.0,
TOTAL,BG,2006,1304.0,2463.0,1500.0,2960.0,30.883,100.0,
TOTAL,BG,2007,1318.0,2422.0,1591.0,3090.0,43.494,100.0,
TOTAL,BG,2008,1491.0,2851.0,1747.0,3397.0,51.699,100.0,
TOTAL,BG,2009,1718.0,3335.0,2024.0,4007.0,55.309,100.0,
TOTAL,BG,2010,1538.0,2778.0,1672.0,3316.0,108.45,100.0,
TOTAL,BG,2011,1547.0,2439.0,1747.0,2970.0,116.93,100.0,
TOTAL,BG,2012,2095.0,3007.0,2388.0,3533.0,153.546,100.0,
TOTAL,BG,2013,2760.0,3853.0,3186.0,4541.0,162.921,100.0,
TOTAL,BG,2014,3559.0,5431.0,3969.0,6384.0,223.416,100.0,
TOTAL,BG,2015,5502.0,9480.0,6459.0,11356.0,318.993,100.0,
TOTAL,BG,2016,6109.0,11253.0,7242.0,13565.0,275.044,100.0,
TOTAL,BG,2017,6547.0,10735.0,7941.0,13114.0,273.07,100.0,
TOTAL,BG,2018,8020.0,13110.0,9367.0,15949.0,304.777,100.0,
TOTAL,BG,2019,8493.0,13826.0,9876.0,16529.0,344.167,100.0,
TOTAL,BG,2020,8227.0,13663.0,9644.0,16589.0,353.347,100.0,
TOTAL,BG,2021,8078.0,13056.0,9546.0,16057.0,361.588,100.0,
TOTAL,BG,2022,9069.0,14762.0,10578.0,18408.0,438.866,100.0,
TOTAL,BG,2023,8055.0,13227.0,9382.0,16135.0,482.538,100.0,
TOTAL,CH,2005,,,,,,,
TOTAL,CH,2006,,,,,,,
TOTAL,CH,2007,,,,,,,
TOTAL,CH,2008,10331.5,39831.5,11237.0,45623.0,7546.932,100.0,
TOTAL,CH,2009,,,,,,,
TOTAL,CH,2010,,,,,,,
TOTAL,CH,2011,,,,,,,
TOTAL,CH,2012,16595.0,47750.0,17904.0,51715.0,10635.289,100.0,
TOTAL,CH,2013,,,,,,,
TOTAL,CH,2014,,,,,,,
TOTAL,CH,2015,21893.0,50825.0,23807.0,56933.0,13073.587,100.0,
TOTAL,CH,2016,,,,,,,
TOTAL,CH,2017,21094.0,46510.0,23142.0,52366.0,12701.086,100.0,
TOTAL,CH,2018,,,,,,,
TOTAL,CH,2019,22865.0,51999.0,25426.0,59107.0,13925.582,100.0,
TOTAL,CH,2020,,,,,,,
TOTAL,CH,2021,25273.0,54111.0,28141.0,62100.0,15517.572,100.0,
TOTAL,CH,2022,,,,,,,
TOTAL,CH,2023,26611.0,58899.0,30268.0,68990.0,18479.163,100.0,
TOTAL,CN_X_HK,2005,696413.0,883130.0,,,16417.172,100.0,
TOTAL,CN_X_HK,2006,777028.8,987834.2,,,21324.923,100.0,
TOTAL,CN_X_HK,2007,944440.0,1186751.0,,,25743.833,100.0,
TOTAL,CN_X_HK,2008,1092213.0,1395943.0,,,33077.268,100.0,
TOTAL,CN_X_HK,2009,707771.0,1647454.0,,2185241.0,44592.116,100.0,
TOTAL,CN_X_HK,2010,739890.7,1873913.2,963587.0,2432903.0,57801.242,100.0,
TOTAL,CN_X_HK,2011,818811.0,2169291.0,1072087.0,2845963.0,73136.212,100.0,
TOTAL,CN_X_HK,2012,872384.0,2486400.0,1176429.0,3366426.0,96755.675,100.0,
TOTAL,CN_X_HK,2013,922681.8,2740562.5,,3712375.0,111160.93,100.0,
TOTAL,CN_X_HK,2014,946076.7,2896351.5,,3981611.0,122905.014,100.0,
TOTAL,CN_X_HK,2015,1014614.0,2910799.4,,4017913.0,156043.046,100.0,
TOTAL,CN_X_HK,2016,1048146.9,3012081.2,,4331234.0,165174.497,100.0,
TOTAL,CN_X_HK,2017,1055746.0,3119808.8,,4626672.0,179056.602,100.0,
TOTAL,CN_X_HK,2018,1143156.6,3424779.9,,4903191.0,195101.552,100.0,
TOTAL,CN_X_HK,2019,1216670.0,3668432.7,,5177353.0,218754.966,100.0,
TOTAL,CN_X_HK,2020,1334284.8,4060377.4,,5604827.0,237136.07,100.0,
TOTAL,CN_X_HK,2021,1391897.7,4463870.0,,6471625.0,281902.143,100.0,
TOTAL,CN_X_HK,2022,1539384.3,4997790.8,,7122874.0,337325.133,100.0,
TOTAL,CN_X_HK,2023,1776988.3,5732798.8,,7560746.0,338409.819,100.0,
TOTAL,CY,2005,129.6,260.9,317.0,634.0,12.163,100.0,
TOTAL,CY,2006,160.8,310.3,345.0,669.0,14.184,100.0,
TOTAL,CY,2007,182.4,295.6,344.0,604.0,16.108,100.0,
TOTAL,CY,2008,208.7,326.7,377.0,638.0,16.732,100.0,
TOTAL,CY,2009,210.6,326.9,395.0,644.0,16.434,100.0,
TOTAL,CY,2010,200.2,299.3,377.0,582.0,14.796,100.0,
TOTAL,CY,2011,182.9,270.0,359.0,536.0,13.765,100.0,
TOTAL,CY,2012,174.3,240.0,338.0,482.0,13.959,100.0,
TOTAL,CY,2013,179.8,251.6,339.0,478.0,16.998,100.0,
TOTAL,CY,2014,194.2,267.2,325.0,452.0,20.009,100.0,
TOTAL,CY,2015,176.3,255.9,290.0,429.0,19.477,100.0,
TOTAL,CY,2016,227.1,360.9,369.0,602.0,36.584,100.0,
TOTAL,CY,2017,270.4,416.3,439.0,705.0,40.943,100.0,
TOTAL,CY,2018,406.8,649.8,630.0,1027.0,53.907,100.0,
TOTAL,CY,2019,504.7,745.6,692.0,1101.0,70.658,100.0,
TOTAL,CY,2020,534.4,798.9,738.0,1176.0,81.868,100.0,
TOTAL,CY,2021,534.8,798.1,720.0,1150.0,84.137,100.0,
TOTAL,CY,2022,527.0,797.9,,,86.479,100.0,
TOTAL,CY,2023,557.6,822.9,735.0,1166.0,89.601,100.0,
TOTAL,CZ,2005,9715.9,21115.7,11069.0,25848.0,744.938,100.0,
TOTAL,CZ,2006,10673.1,23114.5,12375.0,28614.0,895.321,100.0,
TOTAL,CZ,2007,11854.4,24602.2,13723.0,30640.0,1038.355,100.0,
TOTAL,CZ,2008,12865.7,25542.3,14726.0,31660.0,1151.623,100.0,
TOTAL,CZ,2009,12289.1,25382.3,14259.0,32375.0,1063.95,100.0,
TOTAL,CZ,2010,12327.5,26540.9,14503.0,34658.0,1187.046,100.0,
TOTAL,CZ,2011,13581.7,29014.5,15985.0,37437.0,1388.695,100.0,
TOTAL,CZ,2012,15057.5,31705.1,17610.0,41445.0,1520.06,100.0,
TOTAL,CZ,2013,16367.0,33187.8,19125.0,44255.0,1597.872,100.0,
TOTAL,CZ,2014,17892.1,35256.4,21473.0,48195.0,1706.149,100.0,
TOTAL,CZ,2015,19161.1,36365.3,22538.0,49252.0,1765.003,100.0,
TOTAL,CZ,2016,19184.6,37263.2,22681.0,51069.0,1811.802,100.0,
TOTAL,CZ,2017,20206.1,39967.8,23978.0,55232.0,2157.948,100.0,
TOTAL,CZ,2018,21149.6,42349.4,25275.0,58409.0,2481.912,100.0,
TOTAL,CZ,2019,21706.6,44792.4,25865.0,60247.0,2680.493,100.0,
TOTAL,CZ,2020,22526.5,46234.4,26522.0,60695.0,2612.457,100.0,
TOTAL,CZ,2021,25611.0,49019.4,30248.0,63544.0,2985.761,100.0,
TOTAL,CZ,2022,26485.7,50662.4,31509.0,65398.0,3484.369,100.0,
TOTAL,CZ,2023,26594.2,51174.2,31800.0,66160.0,3766.184,100.0,
TOTAL,DE,2005,166874.0,304502.0,186732.0,341832.0,38651.038,100.0,
TOTAL,DE,2006,171063.0,312145.0,,,41148.0,100.0,
TOTAL,DE,2007,174307.0,321853.0,196660.0,364669.0,43034.0,100.0,
TOTAL,DE,2008,180295.0,332909.0,,,46073.0,100.0,
TOTAL,DE,2009,183214.0,332491.0,210995.0,383559.0,45275.0,100.0,
TOTAL,DE,2010,185815.0,337211.0,,,46929.0,100.0,
TOTAL,DE,2011,190693.0,357129.0,216320.0,410682.0,51077.2,100.0,
TOTAL,DE,2012,199623.0,367478.0,,,53790.1,100.0,
TOTAL,DE,2013,198585.0,360375.0,221362.0,408512.0,53566.2,100.0,
